编号,店名,address,维度,经度,分区,分类,电话,类别
602164,中国邮政(银湖邮政支局),中国邮政(受降镇中学东南300米),30.12878264,119.9612416,杭州市;富阳区,生活服务;邮局速递,0571-63411414,3997
602200,中国邮政(平山村村邮站),洞太线,30.10043204,119.5190754,杭州市;富阳区,生活服务;邮局速递, ,2368
602371,杭州广瑞食品有限公司,水稻所路6号附近,30.08169925,119.9352666,杭州市;富阳区,公司企业;公司企业, ,3997
602461,杭州富冈食品有限公司,永包线永昌镇中心小学南400米,30.02812086,119.7352632,杭州市;富阳区,公司企业;公司企业,0571-63203885,2368
602470,杭州百文食品有限公司,春辉路与裕阳路交叉口东200米,29.98761211,119.9007205,杭州市;富阳区,公司企业;公司企业, ,3997
603820,天缘宠物,陈西街28号恩波桥头,30.04963331,119.9487911,杭州市;富阳区,生活服务;宠物服务,0571-23298088; 13067743324,3997
604720,克莱克电商便利店澳海香樟苑店,富春街道春江大桥南路188号澳海香樟苑,30.02847918,119.9739515,杭州市;富阳区,购物;便利店, ,2124
604927,秋芳小店,大桥路68-1号1幢,30.05853165,119.9538916,杭州市;富阳区,购物;便利店, ,3997
605791,驰速车行,新登站(金城路西),29.96857129,119.7359684,杭州市;富阳区,汽车;二手车交易市场,13806515315,2368
605809,夕阳美婚纱摄影,富春江商业城西北100米,30.05464728,119.9514762,杭州市;富阳区,生活服务;婚庆服务,0571-63139636,3997
605818,北门路15号楼,富春小星星(富春江商业城东南),30.05326387,119.9529637,杭州市;富阳区,建筑房产;房产小区附属, ,3997
606025,雅乐口腔(东洲门诊部),东洲商贸城35号,30.08395583,120.0524523,杭州市;富阳区,医疗保健;齿科,0571-63551660,2124
606034,新邦物流,东洲商贸城25号,30.08444495,120.0529417,杭州市;富阳区,生活服务;邮局速递, ,2124
606286,金氏典当,西堤路22号附近,30.04454803,119.941662,杭州市;富阳区,购物;拍卖典当行, ,3997
606367,杭州富阳晓群农副产品配送有限公司(水稻所路),水稻所路6号附近,30.08169925,119.9352666,杭州市;富阳区,购物;农贸市场, ,3997
606889,奥通旧车交易,金城北路与金城路交叉口南100米,29.98913064,119.7369671,杭州市;富阳区,汽车;二手车交易市场, ,2368
606934,乐丰二手车销售有限公司,新登镇贤明路39号,29.96525698,119.7256975,杭州市;富阳区,汽车;二手车交易市场,13758174231,2368
607006,天隆二手车销售有限公司,富阳二手车交易市场107号,30.06360414,119.9383047,杭州市;富阳区,汽车;二手车交易市场, ,3997
607015,杭州凯和二手车销售有限公司,兴源路与411县道交叉口西南50米,30.00682526,120.0087048,杭州市;富阳区,汽车;二手车交易市场, ,2124
608059,美卡宾馆-东南门,春南路130号附近,30.02414299,119.9761166,杭州市;富阳区,基础设施;门/出入口, ,2124
608185,文雅教育,富泰宾馆(灵桥镇政府东南),30.0282235,120.0269701,杭州市;富阳区,教育学校;培训,18094708330,2124
608212,停车场,富春忆祥宾馆东南(金桥南路西),30.04826833,119.9296244,杭州市;富阳区,汽车;停车场, ,3997
608239,龙浦街102号楼,富春琵琶墩宾馆东南(幸福北路),30.05455248,119.9577048,杭州市;富阳区,建筑房产;房产小区附属, ,3997
608464,杭州古月宾馆,"公望街777号(原公园西路881号,宝龙城市广场北600米)",30.06724219,119.9177985,杭州市;富阳区,酒店宾馆;旅馆招待所,0571-23299911,3997
608473,杭州红房子宾馆,春江街道民主村西蒋路93,30.02420429,119.9756677,杭州市;富阳区,酒店宾馆;旅馆招待所,0571-63583229,2124
608482,杭州圆通缘宾馆,西堤南路390号,30.03790553,119.9376376,杭州市;富阳区,酒店宾馆;旅馆招待所,0571-61702519,3997
608491,富阳富春宾馆有限公司,富春春江花园(江滨西大道西),30.03597274,119.9391959,杭州市;富阳区,公司企业;公司企业, ,3997
608500,富阳天润发汽车服务中心,富春莫泰168旅店(富阳孙权路店),30.05506773,119.9362976,杭州市;富阳区,汽车;汽车养护, ,3997
608509,杭州富阳恒鸿建设工程有限公司,富春铜锣湾宾馆(西堤南路270弄),30.04023548,119.9376573,杭州市;富阳区,公司企业;公司企业, ,3997
608518,科达房产,富春金平宾馆西50米(金平路),30.05353603,119.9237376,杭州市;富阳区,生活服务;中介机构,0571-23263288,3997
608527,富阳橘井药房,富阳国际贸易中心大酒店北50米,30.04509516,119.94313,杭州市;富阳区,医疗保健;药房药店,0571-63369019,3997
608554,富春山居度假酒店?亚洲餐厅,杭富沿江公路富阳段富春山居,30.084466,119.9850892,杭州市;富阳区,美食;中餐厅,0571-63461111,3997
608563,马洪富宾馆,常安镇大田村(近环金线),29.88483538,119.8952043,杭州市;富阳区,酒店宾馆;酒店宾馆,0571-63572207,2124
608572,商亮宾馆,受降镇通政路27号,30.12759613,119.9598844,杭州市;富阳区,酒店宾馆;旅馆招待所,0571-63415611,3997
608581,金丰旅馆,西弄20号(靠近安居路),30.06294156,119.9448461,杭州市;富阳区,酒店宾馆;旅馆招待所,0571-63371366,3997
608590,楠珊宾馆,楠珊宾馆(蒋大线南),29.98864364,119.8767799,杭州市;富阳区,酒店宾馆;旅馆招待所, ,3997
608599,杭州市桐洲岛客栈,江洲村桥头,29.89324012,119.8043334,杭州市;富阳区,酒店宾馆;其它酒店宾馆,18968051361,2124
608608,江国洪宾馆,江国洪宾馆(胥口镇政府西南),29.98577013,119.6642095,杭州市;富阳区,酒店宾馆;旅馆招待所,0571-63280398,2368
608617,杭州小俞家休闲住宿,洞桥镇查口村,29.99785483,119.8354865,杭州市;富阳区,酒店宾馆;其它酒店宾馆, ,3997
608626,龙悦大酒店(中龙线),中龙线,29.91295864,119.9310443,杭州市;富阳区,酒店宾馆;酒店宾馆, ,2124
608635,富昌宾馆,富昌宾馆(汤场线北),29.91984947,119.8826955,杭州市;富阳区,酒店宾馆;旅馆招待所, ,2124
608644,虹霞宾馆,速尔东北80米(汤横线南),29.9204458,119.8775268,杭州市;富阳区,酒店宾馆;旅馆招待所,13486109270,2124
608653,青晨旅社,高科路附近,30.08663148,119.8971596,杭州市;富阳区,酒店宾馆;旅馆招待所, ,3997
608662,志明旅馆2号楼,汤场线与汤金段交叉口西北50米,29.92045381,119.8949811,杭州市;富阳区,酒店宾馆;旅馆招待所, ,2124
608671,文村人家休闲农庄,洞桥镇文村村,30.02313684,119.5565373,杭州市;富阳区,酒店宾馆;旅馆招待所,0571-63266598,2368
608680,金都网球俱乐部新客房,金都网球俱乐部,30.15050673,120.0009426,杭州市;富阳区,酒店宾馆;其它酒店宾馆, ,3997
608689,高粱土烧酒店,陈家弄57号附近,30.04827102,119.9451668,杭州市;富阳区,酒店宾馆;酒店宾馆, ,3997
608698,富阳成刚汽车服务有限公司,西堤南路358号铜锣湾宾馆对面,30.03997541,119.9376973,杭州市;富阳区,汽车;其它汽车,13758268651; 15224099331,3997
608707,玖号宾馆休闲浴场,钢圈厂路25号,30.04847362,119.925727,杭州市;富阳区,休闲娱乐;洗浴推拿足疗, ,3997
608716,阿强洗车美容,馨悦宾馆(永莱利文化广场东北),29.98156147,119.734937,杭州市;富阳区,汽车;汽车养护,18329188832,2368
608725,韵缘婚介,大源镇东亭路东庭宾馆对面,30.00533075,119.9969451,杭州市;富阳区,生活服务;中介机构, ,2124
608734,渡船埠新居里45号楼,春江星春宾馆南70米(大桥南路北),30.03608077,119.9698105,杭州市;富阳区,建筑房产;住宅小区, ,2124
608743,杭州富阳龙凤宾馆,西堤路82,30.04737437,119.9435193,杭州市;富阳区,酒店宾馆;旅馆招待所,0571-63337771,3997
608752,富阳卡特兰?闲庭酒店,公望街211,30.06819408,119.9383143,杭州市;富阳区,酒店宾馆;星级酒店,0571-23272211; 0571-23278888,3997
608761,富阳鸿鑫宾馆,春秋北路181号4楼,30.06013299,119.9389542,杭州市;富阳区,酒店宾馆;旅馆招待所,0571-63338088,3997
608770,富阳怡阳商务酒店,金平路98,30.05356438,119.9250969,杭州市;富阳区,酒店宾馆;旅馆招待所,0571-63126988,3997
608779,富阳舒乐宾馆,西堤南路436号春江花园门,30.03587695,119.9368386,杭州市;富阳区,酒店宾馆;旅馆招待所,0571-23239611,3997
608788,富阳人和宾馆,西堤路96,30.04795358,119.9439087,杭州市;富阳区,酒店宾馆;旅馆招待所,0571-63371000,3997
608797,富阳燕燕旅馆,春江街道建设村月台路20号,30.03342487,119.9683341,杭州市;富阳区,酒店宾馆;旅馆招待所,0571-63583316,2124
608806,中国建设银行24小时自助银行,东洲街道万科公望富阳公望会精品酒店,30.08069585,120.0186244,杭州市;富阳区,银行金融;自动提款机, ,2124
608815,灵桥照相馆,豪园大酒店(春永线北),30.03259129,120.027798,杭州市;富阳区,生活服务;摄影冲印,15968120122,2124
608887,杭州市富阳区富春街道鹿山股份经济合作社,文教路126号4楼,30.04140137,119.934191,杭州市;富阳区,公司企业;公司企业, ,3997
608896,杭州市富阳区富春街道湖塍村村民委员会,富春街道水稻所路幼儿园东北,30.08307646,119.9231555,杭州市;富阳区,机构团体;政府机关, ,3997
608905,杭州市富阳区供销合作总社,迎宾路23号,30.05573474,119.9481117,杭州市;富阳区,机构团体;政府机关,0571-58839188,3997
608914,杭州市富阳区个体劳动者协会,文教路61,30.04432053,119.9346902,杭州市;富阳区,机构团体;社会团体, ,3997
608923,杭州市富阳区老龄工作委员会办公室,春秋南路62,30.04557195,119.9395846,杭州市;富阳区,机构团体;政府机关,0571-63322254,3997
608932,凤浦小区-西门,富春凤浦社区(富阳市永兴学校南),30.05569528,119.9316421,杭州市;富阳区,基础设施;门/出入口, ,3997
608941,杭州华东转向节有限公司,劳动路58号锻造分厂,30.04523993,119.9285155,杭州市;富阳区,公司企业;公司企业, ,3997
608950,富阳胜吉特制冷设备公司,恩波大道1001,30.08371049,119.9345072,杭州市;富阳区,公司企业;公司企业, ,3997
608959,富阳市宏盛仪表厂,高富路2号,30.09059393,119.9382725,杭州市;富阳区,公司企业;公司企业,0571-63371248,3997
609679,浙江万能大厦,高富路7,30.09824175,119.9394205,杭州市;富阳区,建筑房产;商务楼宇, ,3997
609958,新竹山庄,新桥路西150米,30.08742965,119.9201962,杭州市;富阳区,休闲娱乐;度假疗养, ,3997
609967,富春宾馆-西门,桂花路22号,30.05227441,119.9569265,杭州市;富阳区,基础设施;门/出入口, ,3997
610318,沙县小吃(戴家墩路),富春华亮宾馆(玉长城商业广场西南),30.06097977,119.9350685,杭州市;富阳区,美食;小吃快餐,15167121992,3997
610498,富阳区安全生产委员会办公室,桂花路17号外贸大厦11层,30.05133484,119.9567569,杭州市;富阳区,机构团体;政府机关, ,3997
610615,公共厕所,桂花路17号外贸大厦,30.05129532,119.9565573,杭州市;富阳区,基础设施;公共厕所, ,3997
613207,天马商厦有限公司,桂花路28号(区政府对面),30.05243643,119.956098,杭州市;富阳区,公司企业;公司企业,0571-63340797,3997
613711,司法局法律援助中心[公交站],"富阳118,富阳10,富阳8",30.05176813,119.9399996,杭州市;富阳区,基础设施;公交车站, ,3997
615034,中国邮政储蓄银行24小时自助银行(高桥营业所),高富路7号浙江万能大厦1层,30.09859179,119.9394005,杭州市;富阳区,银行金融;自动提款机, ,3997
615133,迎宾苑1号楼,工农路,30.05747077,119.9499186,杭州市;富阳区,建筑房产;住宅小区, ,3997
615142,杭州富阳新南进出口有限公司,迎宾大道富阳财富中心19楼,30.06812577,119.9427287,杭州市;富阳区,公司企业;公司企业, ,3997
617095,杭州龙门旅馆,龙门古镇西路农家乐7号龙胡线新街旅馆隔壁,29.90304483,119.9446794,杭州市;富阳区,酒店宾馆;旅馆招待所,0571-63506999,2124
618526,新天地网吧(登城南路),团圆楼宾馆(新登镇政府东南),29.96910339,119.7312473,杭州市;富阳区,休闲娱乐;网吧,0571-63219250,2368
618580,多味餐馆(兴达路),兴达路26-5,30.06150869,119.9412512,杭州市;富阳区,美食;中餐厅,0571-56909570,3997
618688,邻家厨房,320国道辅路紫云山庄迎宾阁7号,30.14754011,119.9932828,杭州市;富阳区,美食;中餐厅,13588778097,3997
618904,浙江成道贸易有限公司,江滨西大道57号富阳国贸大厦写字楼12a-05,30.0434642,119.9436195,杭州市;富阳区,公司企业;公司企业, ,3997
619030,中国人民人寿保险股份有限公司,桂花路33-3号百合大厦,30.05118053,119.9543913,杭州市;富阳区,教育学校;保险公司,0571-61707158,3997
619201,世纪华联超市(安居路),富春中港大酒店(孙权路店)东北,30.06170997,119.9456251,杭州市;富阳区,购物;超市,0571-63310192,3997
619219,林夕形象设计工作室(富阳店),财富中心b座1109,30.06838731,119.9419397,杭州市;富阳区,生活服务;美容美发,15906819111,3997
619354,白云庄3幢,江滨西大道88号,30.03922109,119.9400745,杭州市;富阳区,建筑房产;住宅小区, ,3997
619813,渡船埠新居里21号楼,春江渡船埠新居里21号楼,30.03630999,119.9700899,杭州市;富阳区,建筑房产;住宅小区, ,2124
619831,渡船埠新居里73号楼,春江渡船埠新居里73号楼,30.03562039,119.9699502,杭州市;富阳区,建筑房产;房产小区附属, ,2124
619894,富阳市华鑫门业有限公司,大源镇经山路3号2楼,30.01027494,119.9922669,杭州市;富阳区,公司企业;公司企业,0571-63597908,2124
619912,建设村渡船埠新居里59号楼,春江大桥南路富阳农村合作银行东,30.03579061,119.9698704,杭州市;富阳区,建筑房产;房产小区附属, ,2124
619921,杭州经纬工程管理咨询有限公司富阳分公司,桂花西路56号望江楼208号,30.05118096,119.9451866,杭州市;富阳区,公司企业;公司企业,0571-63161168,3997
619930,极力跆拳道馆,富春街道市心北路10号二楼,30.05275028,119.954491,杭州市;富阳区,运动健身;跆拳道,18758037733,3997
619966,杭州富春旅馆,春江街道建设村月台路158号,30.03392217,119.9693118,杭州市;富阳区,酒店宾馆;旅馆招待所,13706817368,2124
620434,东大公寓-东门,永济路附近,30.03394669,119.9850036,杭州市;富阳区,基础设施;门/出入口, ,2124
620668,风彩服饰,舒新宾馆(高桥店),30.09721258,119.9331174,杭州市;富阳区,购物;服饰鞋包, ,3997
620686,海隆旺(文教鹿苑店),富春街道文教鹿苑56号,30.03538182,119.9339417,杭州市;富阳区,美食;中餐厅,13362169921,3997
621343,绿城?富春和园地下停车场,绿城?富春和园(金桥北路西),30.06636974,119.9285337,杭州市;富阳区,汽车;停车场, ,3997
622000,停车场,登城南路22号附近,29.96535241,119.733378,杭州市;富阳区,汽车;停车场, ,2368
622045,亿香御宾馆停车场,文居街387,30.06186884,119.9356178,杭州市;富阳区,汽车;停车场,0571-61773666,3997
622054,大富豪酒店停车场,大富豪酒店(登城北路东),29.97337254,119.7327972,杭州市;富阳区,汽车;停车场, ,2368
622297,农家鲜烤鱼(金平路),金平路20号,30.05371943,119.9288246,杭州市;富阳区,美食;中餐厅,0571-63101389,3997
622306,阿童酒家,金浦路258,30.05709514,119.924457,杭州市;富阳区,美食;中餐厅,15058137979,3997
622675,小老头饭店,巨利路赵家埠168号,30.07232422,119.9382141,杭州市;富阳区,美食;中餐厅,0571-63107877,3997
623026,龙麒化学品有限公司,育才路26号,30.06571209,119.949289,杭州市;富阳区,公司企业;公司企业,15968132560,3997
