编号,店名,address,维度,经度,分区,分类,电话
481312,杭州依玛克进出口有限公司,彩虹快速路与江虹南路交叉口西北200米,30.17701991,120.1976499,杭州市;滨江区,公司企业;公司企业, 
481456,依衣,浦沿东新一区北50米(明德路北),30.16998879,120.1522598,杭州市;滨江区,购物;服饰鞋包, 
482257,星期衣,张家58号,30.17124475,120.1500132,杭州市;滨江区,购物;服饰鞋包, 
482338,杭州垂衣网络科技有限公司,六和路368号海创基地北楼B6-1,30.18880011,120.1354119,杭州市;滨江区,公司企业;公司企业, 
482905,翼管家(滨江金河店),咏渡巷与金河弄交叉口东北50米,30.20495364,120.1827068,杭州市;滨江区,生活服务;洗衣店,0571-85221656; 13325918806
483517,伊姿韵,长江中路96,30.17634332,120.1874927,杭州市;滨江区,购物;服饰鞋包, 
483580,杭州圆印广告有限公司,春晓路542号1楼,30.20860519,120.209676,杭州市;滨江区,生活服务;其它生活服务, 
483697,斐影旗舰店,西浦路1503号滨科大厦1705室,30.17671259,120.1297689,杭州市;滨江区,购物;其它购物, 
484597,佳家置业,浦沿璞悦湾(滨文路北),30.17123681,120.1326765,杭州市;滨江区,生活服务;中介机构, 
484606,脸奇,滨盛路1870号柏悦轩1302室,30.21036011,120.19879,杭州市;滨江区,生活服务;美容美发,18868814460; 18868816056
484714,ZANE(滨江彩虹店),滨盛路4400号彩虹城步行街9号,30.19057587,120.1510746,杭州市;滨江区,购物;服饰鞋包,15906644110
486388,滨江区普法主题公园,锦锈江南西50米(闻涛路南),30.20414874,120.1799689,杭州市;滨江区,休闲娱乐;旅游景点, 
486442,idve,浦沿心宿主题酒店(浙江警察学院),30.17168687,120.1454703,杭州市;滨江区,购物;其它购物, 
486559,足下生风,浦沿金南创业大厦北(卓信大厦北),30.1834431,120.1493403,杭州市;滨江区,购物;服饰鞋包, 
486613,最辣道蛙煲饭康康谷店,中赢康康谷1楼内侧,30.19849603,120.2099375,杭州市;滨江区,美食;小吃快餐,15366251322
486685,0453萱品汇,滨盛路4038号国信家园楼下门市,30.19108921,120.1584261,杭州市;滨江区,购物;服饰鞋包, 
486847,新奇特汽车用品超市(长河路店),长河路100,30.18055166,120.1925462,杭州市;滨江区,汽车;汽车养护,0571-87712965; 0571-87712966
486874,杭州市公安消防支队滨江区大队浦沿中队,东冠路与富前路交叉口西100米消防大队附近,30.15956863,120.140227,杭州市;滨江区,机构团体;公检法机构, 
486946,风景蝶院观园,风景蝶院观园(江虹南路西100米),30.17278957,120.1973294,杭州市;滨江区,建筑房产;住宅小区, 
487333,滨江区办公大楼,江南大道100号,30.21106195,120.2072203,杭州市;滨江区,建筑房产;其它房产小区, 
487486,长兴苑小区11幢,长兴苑11,30.17992342,120.1876328,杭州市;滨江区,建筑房产;住宅小区, 
487846,金盛曼城11幢,浦沿路金盛?曼城中国工商银行旁,30.16285333,120.1490411,杭州市;滨江区,建筑房产;住宅小区, 
487882,立志园11幢,滨文路476立志园附近,30.17799451,120.1555788,杭州市;滨江区,建筑房产;住宅小区, 
487954,杭州千城建筑设计有限公司,东信大道688号志成大厦11层,30.17816888,120.1407869,杭州市;滨江区,公司企业;公司企业, 
488206,浙江奇尚展示标识系统有限公司3厂区-东北门,长河镇长江路365号,30.16548066,120.1916049,杭州市;滨江区,基础设施;门/出入口, 
488431,西新区36号楼,杨家墩社区浦沿路星汇荣邸南250米,30.16581489,120.1441772,杭州市;滨江区,建筑房产;住宅小区, 
488449,坂里虞36号楼,新浦路浦沿小学教育集团(浦沿校区),30.16198692,120.1453107,杭州市;滨江区,建筑房产;房产小区附属, 
489259,长江小区37栋,滨康路-南环路,30.18348465,120.1827186,杭州市;滨江区,建筑房产;住宅小区, 
489322,天天好大药房(平安路店),长江北路37号,30.18072434,120.1881842,杭州市;滨江区,医疗保健;药房药店, 
489412,薄荷森林,彩虹城商铺37,30.1912437,120.1498711,杭州市;滨江区,公司企业;公司企业, 
489475,滨兴小区37号楼,共鸣巷与兴才街交叉口东150米,30.1952237,120.1941893,杭州市;滨江区,建筑房产;住宅小区, 
489592,联庄一区37号楼,浦沿联庄一区(东信大道西),30.18352393,120.1439952,杭州市;滨江区,建筑房产;房产小区附属, 
489898,善庆庄81号楼,西兴滨安小区东北(西兴地铁站东南),30.18838456,120.2171632,杭州市;滨江区,建筑房产;房产小区附属, 
489997,杭州联合农村商业银行ATM(滨兴分理处),齐飞路81-83号,30.19433623,120.1957535,杭州市;滨江区,银行金融;自动提款机, 
490330,沙县小吃,西兴街道连园商铺81号,30.19111524,120.2179746,杭州市;滨江区,美食;小吃快餐,15658214099
490447,江一村十区77号楼,江一村十区81号楼东(滨安路南),30.19537722,120.203142,杭州市;滨江区,建筑房产;房产小区附属, 
490825,安歆医美滨江医疗美容诊所,欣盛?东方郡(东区),30.20048632,120.210258,杭州市;滨江区,生活服务;美容美发, 
490861,国色天香花礼(江汉路店),江汉路14号,30.19933928,120.2127234,杭州市;滨江区,购物;花鸟鱼虫, 
491131,杭州火越网络科技有限公司,江南大道3880号华荣时代大厦19楼,30.18670476,120.155909,杭州市;滨江区,公司企业;公司企业, 
491185,火淘电脑维修,长河街道冠山小区7号营业用房,30.16102288,120.1928686,杭州市;滨江区,生活服务;家政,13588720720
491401,娇兰佳人(滨江大学城店),东冠路611,30.16384618,120.1506757,杭州市;滨江区,购物;化妆品,400-886-0938
492022,D&k海云美妆造型学院(杭州分部),滨盛路1870号新世界铂悦轩2316,30.21059001,120.1987299,杭州市;滨江区,教育学校;培训, 
492103,美妆基地钟恩淇仓,江虹路1750号润和信雅达国际1栋808,30.21091192,120.1935764,杭州市;滨江区,生活服务;其它生活服务, 
493282,浙新小区生活馆,浦沿街道,30.17414052,120.1352928,杭州市;滨江区,生活服务;其它生活服务, 
493777,赵氏蟹煲(西兴店),迎春东苑26号底商(滨和路与共联路交叉口),30.20195337,120.216621,杭州市;滨江区,美食;中餐厅,13376836948
493786,西兴楼停车场,西兴约克酒店(杭州西兴店),30.19311966,120.2230135,杭州市;滨江区,汽车;停车场, 
493894,白金海岸4幢,香溢路88号,30.20571633,120.1842411,杭州市;滨江区,建筑房产;住宅小区, 
493912,医保药店,香溢路18号,30.20567815,120.185274,杭州市;滨江区,医疗保健;药房药店, 
493930,白金海岸南区18幢,香溢路88号,30.20345507,120.1834691,杭州市;滨江区,建筑房产;住宅小区, 
493957,满溢果园,杨家墩菜市场旁边,30.16919058,120.1475865,杭州市;滨江区,购物;农贸市场, 
493984,福溢家居,寰宇天下(E区),30.22232645,120.2113686,杭州市;滨江区,购物;家具家居建材, 
494047,孔杰大宅设计中心,秋溢路289号绿城电商体验馆,30.19106659,120.1958842,杭州市;滨江区,生活服务;其它生活服务, 
494056,杭州忠业信息科技有限公司,秋溢路289号绿城电商体验馆A区212室,30.19126722,120.1962952,杭州市;滨江区,公司企业;公司企业, 
494074,亚细亚瓷砖,秋溢路228号江虹国际创业园3b-5a01室,30.19258847,120.1971373,杭州市;滨江区,购物;家具家居建材, 
494083,俩条人摄影,秋溢路428号乐苏科技3栋2楼两条,30.19335262,120.1934676,杭州市;滨江区,购物;数码家电, 
494200,杭州虞记餐饮管理有限公司,浦沿联庄一区(南环路南),30.18358026,120.1417691,杭州市;滨江区,公司企业;公司企业, 
494461,杭州驴友驿站户外用品店,迎春北苑(滨和路南),30.20202203,120.2153385,杭州市;滨江区,购物;体育户外, 
494479,杰硕电脑,迎春北苑22号商铺,30.19969254,120.2157094,杭州市;滨江区,购物;数码家电,0571-86946310
494560,滨江方记电器,江汉东路迎春北苑(迎春小区附近),30.19980297,120.2161303,杭州市;滨江区,购物;家具家居建材, 
496441,海盐林肯电梯有限公司,东信大道688号志成大厦11层,30.17818861,120.1406165,杭州市;滨江区,公司企业;公司企业, 
496684,中国烟草杭州市烟草专卖局城南专卖管理所,江陵路1519,30.20617856,120.2123921,杭州市;滨江区,机构团体;政府机关, 
498277,叶明水暖管道商行,长兴苑12,30.1802831,120.1874522,杭州市;滨江区,购物;家具家居建材,0571-56681031; 0571-86625184
498322,骑利平价便利店,园区中路16附近,30.16600329,120.1601032,杭州市;滨江区,购物;便利店, 
499141,环源香烟店,西兴街道星耀城1幢-112室,30.21594493,120.2097957,杭州市;滨江区,购物;烟酒专卖,17767113171
499420,馨语花卉鲜花店,东冠支路88号,30.16697763,120.1570641,杭州市;滨江区,购物;花鸟鱼虫, 
501436,江西特产,江凌路88号,30.18342211,120.2146186,杭州市;滨江区,购物;其它购物,18268857455
501526,上海金塑实业有限公司,北塘路杭州土特产有限公司附近,30.1948516,120.2256577,杭州市;滨江区,公司企业;公司企业, 
502246,巴比馒头,缤纷小区82号,30.21938506,120.2193248,杭州市;滨江区,美食;小吃快餐, 
502579,蓝泰饭店粮油店,镇前路137号旁,30.1574163,120.1448598,杭州市;滨江区,美食;中餐厅, 
502588,西兴粮油副食品办公文具超市,西兴路64-8号西兴大楼约克酒店,30.19303986,120.2232539,杭州市;滨江区,购物;文化用品, 
502597,滨江奶站,新浦路501号,30.16728751,120.1396849,杭州市;滨江区,购物;农贸市场,0571-86057777
502633,一鸣真鲜奶吧(滨兴路店),齐飞路滨兴东苑59号商铺,30.19678626,120.1958436,杭州市;滨江区,美食;冷饮店,0571-89870933
503128,统一合能,长江小区(立业路东),30.18055139,120.1808434,杭州市;滨江区,公司企业;公司企业, 
503137,叶兵室内设计公司,六合公寓3-1-2201,30.18170954,120.134831,杭州市;滨江区,公司企业;公司企业, 
503326,虎牙尝品(宝龙城店),滨盛路3687号宝龙城公寓B座305室,30.19126481,120.161445,杭州市;滨江区,购物;其它购物,0571-87960675
503371,尊家食餐厅,长健大厦亚光杭发大厦(诚业路西),30.18732235,120.1653771,杭州市;滨江区,美食;中餐厅, 
505450,杭州羽菲食品商行,长河批发市场一区134-135号,30.18339397,120.1880336,杭州市;滨江区,购物;农贸市场, 
506026,唐老鸭鸭脖,长河街道月明路1040号杭州江南豪园农贸市场食品区2017号,30.20469059,120.2059279,杭州市;滨江区,美食;小吃快餐,15088771129
506395,狼瘾桌游吧,世茂中心写字楼714,30.19532748,120.1629692,杭州市;滨江区,运动健身;游戏棋牌,17767069853
506404,勤学奶吧店,滨文路470号,30.17632967,120.1583471,杭州市;滨江区,美食;面包甜点, 
506773,中国电信智慧家庭体验卖场编号:BJ004,新州花苑(东区),30.20799815,120.2220807,杭州市;滨江区,购物;数码家电, 
506782,天夏智慧营销中心,浦沿街道六和路368海创基地北楼4层,30.18894891,120.1346098,杭州市;滨江区,购物;其它购物, 
507079,八方果业,东冠路658号,30.16336233,120.1484795,杭州市;滨江区,购物;农贸市场,13606633918
507304,共联农贸市场,网宿酒店公寓(新洲花苑店),30.20351837,120.222061,杭州市;滨江区,购物;农贸市场, 
507340,塘子堰农贸市场,塘子堰农贸市场(映翠路南),30.15293071,120.2045188,杭州市;滨江区,购物;农贸市场, 
507871,春利果缘(月明路店),月明路1053,30.20392949,120.205086,杭州市;滨江区,购物;农贸市场,0571-87565707
508078,凹凸形象设计(彩虹城店),滨盛路彩虹城步行街3号铺,30.19032595,120.1511148,杭州市;滨江区,生活服务;美容美发,0571-87788000
508132,杭州市冷冻食品交易市场(振兴食品经营部),东冠路427号附近,30.16950066,120.1587488,杭州市;滨江区,购物;农贸市场, 
508141,心意水果(东冠路),东冠路701,30.16214995,120.1470856,杭州市;滨江区,购物;农贸市场, 
508150,三十二房102号楼,冠一农贸市场南80米(东冠路南),30.17095884,120.1684877,杭州市;滨江区,建筑房产;房产小区附属, 
508159,文门花艺空间文门花艺空间,浦沿街道浦沿农贸市场内东冠路638号《,30.16413469,120.1498433,杭州市;滨江区,购物;花鸟鱼虫,13777835940
508186,杭州中南建材市场-东门,杭州中南建材市场(中南建设大厦西),30.18356545,120.1949624,杭州市;滨江区,基础设施;门/出入口, 
508321,江二农贸市场-东北门,滨和路与齐飞路交叉口西北50米,30.19847537,120.1953321,杭州市;滨江区,基础设施;门/出入口, 
508591,鲜丰水果(东方郡店),春晓路203,30.20050577,120.209807,杭州市;滨江区,购物;农贸市场, 
508942,信诚路滨安路口[公交站],"107,434",30.18596504,120.1694323,杭州市;滨江区,基础设施;公交车站, 
509041,智汇中心,滨安路1190号,30.18951078,120.1699104,杭州市;滨江区,建筑房产;商务楼宇,0571-86600002
509095,世一激光,滨安路1193,30.18710408,120.1716157,杭州市;滨江区,公司企业;公司企业,0571-87774111
509104,建安工程管理公司滨江分公司,滨安路108,30.18814943,120.222463,杭州市;滨江区,公司企业;公司企业,0571-87118777
509122,天和生物医药园,滨安路688号,30.18967439,120.2009872,杭州市;滨江区,建筑房产;产业园区, 
509212,杭州市滨江区长河街道江一社区居民委员会,江陵路677,30.19295019,120.213255,杭州市;滨江区,机构团体;政府机关, 
509221,全球邮政特快专递(浙江省邮政速递物流有限公司),滨安路168号,30.18890682,120.2195276,杭州市;滨江区,生活服务;邮局速递, 
509239,杭州虔明电子商务有限公司,滨安路1181号,30.18632291,120.1763398,杭州市;滨江区,公司企业;公司企业, 
509374,春波小区西自行车租赁点,特迅网络大厦(江晖路西),30.19280114,120.2059088,杭州市;滨江区,生活服务;其它生活服务, 
509419,杭州安恒信息技术有限公司,通和路68号中财大厦15层,30.21203483,120.2095355,杭州市;滨江区,公司企业;公司企业,0571-28860999; 4006059110
509644,勾庄蔬菜水果批发直销,江南大道联庄三区棉场48号附近,30.18694674,120.1514761,杭州市;滨江区,购物;农贸市场, 
509725,杭州杭京德卫浴设备公司,山二农贸市场(西湘路南60米),30.16424069,120.1693509,杭州市;滨江区,公司企业;公司企业, 
509833,萧山蔬菜直销点,连园商铺32,30.19094741,120.2202688,杭州市;滨江区,购物;农贸市场, 
509851,阿忠蔬菜批发零售(滨康店),西兴街道聚园路滨康小区8号楼,30.18166879,120.2038348,杭州市;滨江区,购物;农贸市场,13750818983; 13777866775
509950,孟林水产批发商行,平达弄与支四路交叉口西北50米,30.18305464,120.1884147,杭州市;滨江区,购物;农贸市场, 
510229,杭州鲜丰水果店,月明路857,30.20644595,120.2101974,杭州市;滨江区,购物;农贸市场,0571-88388912
